Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,Monthly Average Wholesale Prices of Vegetables in all locations from 2000 to 2024,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Varaity,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2001,Colombo,MANIOC,4.69,4.74,5.17,5.28,6.02,6.66,6.25,6.58,6.5,4.7,5.3,5.39
,2002,Colombo,GREEN BEANS,30.81,37.78,40.29,30.29,43.5,36.23,46.77,33.33,32.3,33.47,26.58,29.73
,2002,Colombo,CARROT,29.51,33.9,37.2,35.13,48.7,55.92,30.93,19.2,19.08,18.16,28.88,51.09
,2002,Colombo,LEEKS,26.64,29.41,27.94,27.14,35.82,43.15,35.21,24.45,20.79,19.39,13.22,19.61
,2002,Colombo,BEETROOT,27.55,30.5,24.08,16.91,29.75,39.82,29.2,15.54,12.05,11.25,19.7,32.61
,2002,Colombo,KNOL-KHOL,17.28,22.97,22.84,15.71,26.38,30.38,20.01,13.11,14,14.07,18.02,20.01
,2002,Colombo,RADDISH,5.32,5.3,9.72,7.54,14.22,16.25,8.29,5.98,6.42,7.34,10.22,10.66
,2002,Colombo,CABBAGE,8.53,9.44,10.29,8.87,23.62,27.97,25.14,20.92,19.48,15.41,11.27,16.21
,2002,Colombo,TOMATOES,11.88,26.78,39.91,31.33,36.77,49.13,36.51,34.77,21.66,17.54,33.14,44.02
,2002,Colombo,LADIES FINGERS,9.05,13.84,11.48,12.3,26.53,25.99,18.59,9.79,12.05,14.99,16.62,16.67
,2002,Colombo,BRINJALS,11.72,8.96,9.15,16.42,27.72,26.92,23.35,17.53,20.01,20.15,20.03,32.67
,2002,Colombo,CAPSICUM,26.15,33.11,37.53,35.65,40.83,44.4,52.53,33.49,31.62,35.7,41.37,60.75
,2002,Colombo,PUMPKIN,11.23,11.54,14.16,11.51,10.87,8.98,13.99,14.2,12.95,12.63,13.99,9.14
,2002,Colombo,CUCUMBER,6.2,9.3,10.74,10.7,15.4,13.91,12.42,5.91,7.28,11.65,12.5,11.23
,2002,Colombo,BITTER GOURD,13.43,12.5,15.58,18.16,30.1,31.61,27.48,19.58,22.94,23.93,26.7,28.07
,2002,Colombo,SNAKE GOURD,8.76,11.23,13.48,12.59,20.33,19.55,16.56,10.27,9.88,11.21,11.89,16.72
,2002,Colombo,DRUMSTIC,,35.98,41.4,34.34,38.08,70.85,25.43,14.23,18.13,11.25,39.25,52.27
,2002,Colombo,LUFFA,13.56,15.88,19.11,19.22,26.49,23.55,20.06,17.06,17.76,17.96,16.1,14.09
,2002,Colombo,LONG BEANS,7.95,16.09,23.84,17.11,29.9,27.21,24.72,16.78,19.9,21.53,20.53,21.1
,2002,Colombo,ASH PLANTAINS,24.37,24.77,26.9,23.37,19.96,22.98,26.76,22.36,22.19,22.45,22.48,28.34
,2002,Colombo,GREEN CHILLIES,11.6,18.22,32.82,19.73,26.26,40.8,47.56,29.37,32.7,32.02,41.73,38.41
,2002,Colombo,LIME,8.98,7.76,5.98,7.33,11.88,26.92,35.61,46.18,73.99,107.81,95.61,41.91
,2002,Colombo,SWEET POTATOES,11.12,10.2,7.04,7.63,10.65,11.76,13.68,11.84,10.97,10.71,11.68,14.78
,2002,Colombo,MANIOC,4.98,5.68,5.23,5.01,6.23,5.73,6.69,5.28,4.75,4.71,5,4.67
,2003,Colombo,GREEN BEANS,47.71,52.32,29.93,22.79,43.32,48.84,37.76,41.29,39.39,40.31,39.94,42.12
,2003,Colombo,CARROT,58.51,46.75,37.48,27.11,28.93,33.4,27.94,22.57,20.32,22.7,24.7,41.18
,2003,Colombo,LEEKS,28.21,22.14,19.81,18.98,26.64,32.67,29.38,29.03,31.51,30.35,27.76,30.41
,2003,Colombo,BEETROOT,44.39,34.83,28.82,32.44,42.98,46.68,25.98,21.81,24.78,22.57,26.18,39.23
,2003,Colombo,KNOL-KHOL,22.41,27.3,20.87,13.37,16.9,23.88,11.52,12.61,15.52,13.93,17.61,17.77
,2003,Colombo,RADDISH,12.84,9.65,6.67,6.15,7.99,9.62,5.14,6.06,6.68,8.02,8.69,11.43
,2003,Colombo,CABBAGE,27.2,26.74,22.12,17.77,21.75,18.52,9.52,8.73,9.06,11.47,10.05,13.94
,2003,Colombo,TOMATOES,41.11,34.98,24.93,32.98,34.92,27.95,38.18,14.98,28.77,31.95,38.89,39.01
,2003,Colombo,LADIES FINGERS,26.58,22.01,10.3,10.11,17.69,16.46,11.43,11.21,13.88,20.86,18.88,16.39
,2003,Colombo,BRINJALS,31.49,17.31,17.19,20.08,19.57,22.02,22.74,16.11,18.69,20.37,17.77,27.15
,2003,Colombo,CAPSICUM,73.55,55.19,48.49,40.28,48.99,46.73,46.67,39.47,30.31,30.94,40.27,58.97
,2003,Colombo,PUMPKIN,7.32,7.86,8.04,8.75,8.95,8.38,9.26,10.47,12.17,12.67,15.39,18.74
,2003,Colombo,CUCUMBER,9.12,10.83,7.32,6.33,12.6,11.67,8.84,8.48,9.56,11.12,12.73,9.42
,2003,Colombo,BITTER GOURD,23.46,19.57,18.9,17.86,25.98,25.57,22.36,18.89,22.19,20.4,22.99,24.8
,2003,Colombo,SNAKE GOURD,21.7,18.54,13.34,10.48,16.15,12.05,8.4,9.18,11.39,14.25,16.34,16.71
,2003,Colombo,DRUMSTIC,,,72.5,75.19,57.31,55.51,25.69,39.75,19.56,19.82,29.64,48.96
,2003,Colombo,LUFFA,20.2,21.46,17.94,13.29,22.69,19.68,21.29,19.76,23.47,23.02,22.67,16.15
,2003,Colombo,LONG BEANS,21.19,18.01,17.98,14.15,23.2,27.28,20.49,25.65,24.74,27.44,27.61,23.88
,2003,Colombo,ASH PLANTAINS,29.23,28.22,26.19,22.55,15.14,16.36,13.13,12.97,16.71,21.02,23.29,24.74
,2003,Colombo,GREEN CHILLIES,24.35,50.5,45.45,24.88,23.71,59.01,31.88,29.33,35,44.6,55.17,28.8
,2003,Colombo,LIME,13.07,8.34,7.9,11.69,21.11,40.65,27.76,25.07,45.11,49.31,39.53,23.84
,2003,Colombo,SWEET POTATOES,16.23,11.76,11.7,11.05,11.31,11.37,10.03,9.84,9.48,9.84,9.59,11.94
,2003,Colombo,MANIOC,5.09,4.9,5.32,5.53,6.01,5.91,4.92,5,5.35,5.02,4.81,4.83
,2004,Colombo,GREEN BEANS,30.31,32.32,25.7,31.15,42.86,41.78,42.61,48.09,44.67,51.36,40.24,33.1
,2004,Colombo,CARROT,34.79,28.21,23.72,28.67,62.78,66.9,43.92,33.88,23.16,27.93,49.73,59.35
,2004,Colombo,LEEKS,31.13,22.67,20.34,18.92,26.18,27.94,25.51,18.85,14.16,16.04,22.33,38.71
,2004,Colombo,BEETROOT,42.61,27.11,17.57,13.65,24.18,35.23,38.07,24.94,25.02,26.82,39.06,53.17
