price_acceleration,variety_encoded,high_volatility_regime,date,fuel_impact_ratio,year,month_sin,weekly_price_lag2,rolling_mean_4w,weekly_price_lag3,price_to_fuel_ratio,price_position_4w,vegetable,rolling_mean_13w,price_to_rolling_mean_ratio,price_deviation_from_veg_avg,rolling_std_4w,data_type,day_of_year,rolling_std_4w_scaled,rolling_mean_4w_scaled,week_number,weekly_price_lag1,price_change_lag1,price_change_pct_lag1,month,weekly_price,weekly_arrival_sum,avg_daily_arrival,weekly_sales_sum,avg_daily_sales,avg_weekly_price,weekly_supply_status,supply_demand_ratio,price_volatility,arrival_volatility,utilization_rate
7.819999999999993,1,1,2021-08-02,0.04970392949642,2021,-0.8660254037844384,190.93,197.03,193.02,1.86945945945946,1.45249406174047,Brinjals,193.57,1.0531898695630106,74.49570034456355,7.38,Historical,214,-0.1153041825442389,0.545193745112298,1,196.66,5.72999999999999,3.0010998795369974,8,207.51,,,,,,,,,,
5.1200000000000045,1,1,2021-08-09,0.0524016860578482,2021,-0.8660254037844384,196.66,203.67,190.93,1.9781981981981984,2.896305125114472,Brinjals,196.72,1.0781165611037464,86.56570034456357,12.64,Historical,221,0.3022615132564599,0.6042833620014062,2,207.51,10.849999999999994,5.517136174107594,8,219.58,,,,,,,,,,
1.2200000000000273,1,0,2021-08-16,0.0385666657640077,2021,-0.8660254037844384,207.51,213.18,196.66,2.062882882882883,1.8826815642352912,Brinjals,201.29,1.0741157707101978,95.96570034456354,14.09,Historical,228,0.4173699274980973,0.6889132199254153,3,219.58,12.070000000000022,5.8165871524264,8,228.98,,,,,,,,,,
-2.670000000000046,1,0,2021-08-23,0.0136130540532549,2021,-0.8660254037844384,219.58,222.13,207.51,2.094054054054054,1.4107569721059334,Brinjals,205.98,1.0464142619186962,99.42570034456357,11.16,Historical,235,0.1847715456167195,0.7685596161840778,4,228.98,9.399999999999975,4.280899899808714,8,232.44,,,,,,,,,,
-5.939999999999968,1,0,2021-08-30,-0.0068214833315442,2021,-0.8660254037844384,228.98,227.92,219.58,2.0781981981981983,1.1138144329850983,Brinjals,209.71,1.0121095121095125,97.66570034456356,5.74,Historical,242,-0.2454957683071944,0.820085050188285,5,232.44,3.460000000000008,1.5110489999126595,8,230.68,,,,,,,,,,
-5.219999999999999,1,0,2021-09-06,-0.0149967897496807,2021,-1.0,232.44,229.74,228.98,2.043603603603604,0.8248792270481587,Brinjals,212.05,0.9873770349090276,93.82570034456356,2.39,Historical,249,-0.511435897762012,0.8362813006006613,1,230.68,-1.759999999999991,-0.7571846498020955,9,226.84,,,,,,,,,,
-2.0800000000000125,1,0,2021-09-13,-0.0104848279773243,2021,-1.0,230.68,228.54,232.44,2.01981981981982,0.2720105124799984,Brinjals,213.28,0.9810098888597182,91.18570034456354,3.72,Historical,256,-0.4058536971127859,0.8256024541749187,2,226.84,-3.8400000000000034,-1.6646436622160583,9,224.2,,,,,,,,,,
1.1999999999999886,1,0,2021-09-20,0.006951643882949,2021,-1.0,226.84,226.91,230.68,2.0354054054054056,-0.3462897526379351,Brinjals,214.3,0.9956811070468468,92.91570034456356,2.74,Historical,263,-0.4836511081174789,0.8110970211132853,3,224.2,-2.640000000000015,-1.1638159054840482,9,225.93,,,,,,,,,,
4.370000000000033,1,1,2021-09-27,0.0282316574973337,2021,-1.0,224.2,227.5,226.84,2.099189189189189,2.1554770317259435,Brinjals,216.18,1.02421978021978,99.99570034456356,3.84,Historical,270,-0.3963274835203746,0.8163474539392753,4,225.93,1.7300000000000182,0.7716324710080367,9,233.01,,,,,,,,,,
5.349999999999966,1,1,2021-10-04,0.0381223247194321,2021,-0.8660254037844386,225.93,231.5,224.2,2.188018018018018,3.4771241829307806,Brinjals,219.43,1.0491144708423326,109.85570034456356,8.48,Historical,277,-0.0279805579471346,0.8519436086917502,1,233.01,7.079999999999984,3.133713982206871,10,242.87,,,,,,,,,,
