Price_Acceleration,Variety_encoded,High_Volatility_Regime,Start_Date,Month_Cos,Fuel_Impact_Ratio,Year,Month_Sin,Weekly_Price_lag2,Rolling_Mean_4w,Weekly_Price_lag3,Price_to_Fuel_Ratio,Fuel_Price,Price_Position_4w,Vegetable,Location_encoded,Rolling_Mean_13w,Price_to_Rolling_Mean_Ratio,Price_Deviation_From_Veg_Avg,Rolling_Std_4w,Data_Type,Seasonal_Price_Index,Day_of_Year,Rolling_Std_4w_scaled,Rolling_Mean_4w_scaled,Week_Number,Quarter_encoded,Weekly_Price_lag1,Price_Change_lag1,Price_Change_Pct_lag1,Trend_Consistency,Month,Season_encoded,Positive_Momentum,Weekly_Price,Fuel_Price_scaled
0.28000000000000114,2,0,2010-10-18,0.5000000000000001,-0.004606984506228308,2010,-0.8660254037844386,86.75,86.62,87.55,1.1772602739726028,73.0,-0.2297297297219714,Cabbage,0,90.13,0.9921496190256291,-35.61693801684534,0.71,Historical,0.9581251154344719,291,-0.6448028880557714,-0.4373491164428896,3,3,86.23,-0.519999999999996,-0.5994236311239147,0.0,10,0,0,85.94,-0.37688860577329
0.22999999999998982,2,0,2010-10-25,0.5000000000000001,-0.0022315664640161306,2010,-0.8660254037844386,86.23,86.18,86.75,1.1753424657534246,73.0,-0.17924528301041834,Cabbage,0,89.8,0.9955906242747736,-35.75693801684534,0.42,Historical,0.9581251154344719,298,-0.667824570904099,-0.4412646934656618,4,3,85.94,-0.2900000000000062,-0.3363098689551272,0.0,10,0,0,85.8,-0.37688860577329
0.15000000000000568,2,0,2010-11-01,0.8660254037844384,0.000159657693904132,2010,-0.5000000000000004,85.94,85.94,86.23,1.1754794520547946,73.0,-0.09489051094197516,Cabbage,0,89.4,0.9984873167326042,-35.746938016845334,0.2,Historical,0.9581251154344719,305,-0.6852892958235198,-0.4434004627508104,1,3,85.8,-0.1400000000000005,-0.1629043518734007,0.0,11,0,0,85.81,-0.37688860577329
0.1500000000000056,2,0,2010-11-08,0.8660254037844384,0.0019156690553970004,2010,-0.5000000000000004,85.8,85.87,85.94,1.177123287671233,73.0,0.07999999998933637,Cabbage,0,88.9,1.0006987306393385,-35.62693801684533,0.11,Historical,0.9581251154344719,312,-0.6924339560178283,-0.4440233954589786,2,3,85.81,0.0100000000000051,0.0116550116550176,0.3333333333333333,11,0,0,85.93,-0.37688860577329
0.1099999999999994,2,0,2010-11-15,0.8660254037844384,0.00334773923980344,2010,-0.5000000000000004,85.81,85.92,85.8,1.18,73.0,0.8709677416545073,Cabbage,0,88.32,1.00256052141527,-35.416938016845336,0.16,Historical,0.9581251154344719,319,-0.6884647003543236,-0.4435784435245727,3,3,85.93,0.1200000000000045,0.1398438410441726,0.6666666666666666,11,0,1,86.14,-0.37688860577329
0.08999999999998919,2,0,2010-11-22,0.8660254037844384,0.004611797933272197,2010,-0.5000000000000004,85.93,86.08,85.81,1.1839726027397262,73.0,2.6666666653969155,Cabbage,0,87.74,1.0040659851301117,-35.12693801684533,0.27,Historical,0.9581251154344719,326,-0.6797323378946132,-0.4421545973344737,4,3,86.14,0.2099999999999937,0.2443849645059859,1.0,11,0,1,86.43,-0.37688860577329
0.0800000000000125,2,0,2010-11-29,0.8660254037844384,0.007290720656027976,2010,-0.5000000000000004,86.14,86.35,85.93,1.1902739726027398,73.0,2.1249999995573288,Cabbage,0,87.25,1.006253618992473,-34.666938016845336,0.42,Historical,0.9581251154344719,333,-0.667824570904099,-0.4397518568886817,5,3,86.43,0.2900000000000062,0.3366612491293316,1.0,11,0,1,86.89,-0.37688860577329
0.1699999999999875,2,1,2010-12-06,1.0,0.0122970784979108,2010,-2.4492935982947064e-16,86.43,86.78,86.14,1.2009589041095892,73.0,2.0348837206936197,Cabbage,0,86.93,1.0102558193132058,-33.886938016845335,0.67,Historical,1.1235174173976892,340,-0.6479782925865752,-0.4359252702527906,1,3,86.89,0.4599999999999937,0.5322226078907714,1.0,12,4,1,87.67,-0.37688860577329
0.32000000000000745,2,1,2010-12-13,1.0,0.019687776859335194,2010,-2.4492935982947064e-16,86.89,87.48,86.43,1.2182191780821918,73.0,2.0357142855688752,Cabbage,0,86.83,1.016575217192501,-32.62693801684533,1.09,Historical,1.1235174173976892,347,-0.6146365450131354,-0.4296959431711075,2,3,87.67,0.7800000000000011,0.8976867303487182,1.0,12,4,1,88.93,-0.37688860577329
0.480000000000004,2,1,2010-12-20,1.0,0.02926728579808636,2010,-2.4492935982947064e-16,87.67,88.58,86.89,1.2442465753424656,73.0,2.0089686097753807,Cabbage,0,86.99,1.025400767667645,-30.726938016845338,1.72,Historical,1.1235174173976892,354,-0.5646239236529756,-0.4199070006141769,3,3,88.93,1.2600000000000051,1.437207710733438,1.0,12,4,1,90.83,-0.37688860577329
0.6399999999999868,2,1,2010-12-27,1.0,0.04026790979379428,2010,-2.4492935982947064e-16,88.93,90.23,87.67,1.2808219178082192,73.0,1.947826086900061,Cabbage,0,87.45,1.0362407181646902,-28.056938016845336,2.54,Historical,1.1235174173976892,361,-0.4995281307714979,-0.405223586778781,4,3,90.83,1.899999999999992,2.136511863263231,1.0,12,4,1,93.5,-0.37688860577329
0.7700000000000098,2,1,2011-01-03,0.8660254037844387,0.051571313456818896,2011,0.4999999999999999,90.83,92.57,88.93,1.3290410958904109,73.0,1.87426326125984,Cabbage,0,88.24,1.0480717295019986,-24.53693801684534,3.51,Historical,1.1235174173976892,3,-0.4225245708995059,-0.3843998362485833,1,0,93.5,2.6700000000000017,2.9395574149510093,1.0,1,4,1,97.02,-0.37688860577329
0.8499999999999943,2,1,2011-01-10,0.8660254037844387,0.06254888838050535,2011,0.4999999999999999,93.5,95.7,90.83,1.3897260273972605,73.0,1.8075842696375335,Cabbage,0,89.41,1.0600835945663531,-20.106938016845334,4.6,Historical,1.1235174173976892,10,-0.3359947974351026,-0.3565458451547716,2,0,97.02,3.519999999999996,3.7647058823529367,1.0,1,4,1,101.45,-0.37688860577329
0.9100000000000108,2,1,2011-01-17,0.8660254037844387,0.07318538722756437,2011,0.4999999999999999,97.02,99.71,93.5,1.4639726027397262,73.0,1.755274261584862,Cabbage,0,91.02,1.071808243907331,-14.686938016845332,5.78,Historical,1.1235174173976892,17,-0.2423203637763906,-0.3208607000154156,3,0,101.45,4.430000000000007,4.566068851783145,1.0,1,4,1,106.87,-0.37688860577329
