year,vegetable,price,Badulla_actual_class,Hambantota_actual_class,Jaffna_actual_class,Kurunegala_actual_class,Matale_actual_class,Nuwara_Eliya_actual_class,Ratnapura_actual_class,Badulla_prob_drought,Hambantota_prob_drought,Jaffna_prob_drought,Kurunegala_prob_drought,Matale_prob_drought,Nuwara_Eliya_prob_drought,Ratnapura_prob_drought,Badulla_prob_flood_risk,Hambantota_prob_flood_risk,Jaffna_prob_flood_risk,Kurunegala_prob_flood_risk,Matale_prob_flood_risk,Nuwara_Eliya_prob_flood_risk,Ratnapura_prob_flood_risk,Badulla_prob_normal,Hambantota_prob_normal,Jaffna_prob_normal,Kurunegala_prob_normal,Matale_prob_normal,Nuwara_Eliya_prob_normal,Ratnapura_prob_normal,USD_LKR_avg,RateChange_avg,week_num,price_lag1,price_lag2,price_roll_mean_4,price_roll_std_4,avg_prob_drought,max_prob_drought,min_prob_drought,std_prob_drought,avg_prob_flood_risk,max_prob_flood_risk,min_prob_flood_risk,std_prob_flood_risk,avg_prob_normal,max_prob_normal,min_prob_normal,std_prob_normal,count_drought,count_normal,count_flood_risk,usd_x_avg_drought,usd_x_avg_flood,usd_x_avg_normal,week_x_avg_drought,week_x_avg_flood,USD_LKR_avg_sq,RateChange_avg_%_sq,week_num_sq,week_sin,week_cos,veg_2,veg_3,veg_4,veg_5,veg_6
2017,5,45.0,1,1,1,1,1,1,1,0.283157718208904,0.2833410659911657,0.2839764297381868,0.0001310307142857,0.2835672932461131,0.2841545589176705,0.2839751679622214,0.4181633803102441,0.3906834390744667,0.4240264920683765,0.7595149528889221,0.2724502731854187,0.4246332575529877,0.4240333521340033,0.2986789015036225,0.3259754948381908,0.2919970782689787,0.2403540164894872,0.4439824336111108,0.2912121835028218,0.2919914797253869,153.55,-0.1,48,45.0,68.0,53.5,10.96965511460288,0.2431861806826496,0.2841545589176705,0.0001310307142857,0.1071778683006846,0.4447864496020599,0.7595149528889221,0.2724502731854187,0.1492523199656918,0.312027369705657,0.4439824336111108,0.2403540164894872,0.0634532133262955,0.0,0.0,7.0,37.34123804382085,68.2969593363963,47.91180261830363,11.67293667276718,21.34974958089888,23577.602500000005,0.01,2304.0,-0.4647231720437684,0.88545602565321,0,0,0,1,0
2017,6,55.0,1,1,1,1,1,1,1,0.283157718208904,0.2833410659911657,0.2839764297381868,0.0001310307142857,0.2835672932461131,0.2841545589176705,0.2839751679622214,0.4181633803102441,0.3906834390744667,0.4240264920683765,0.7595149528889221,0.2724502731854187,0.4246332575529877,0.4240333521340033,0.2986789015036225,0.3259754948381908,0.2919970782689787,0.2403540164894872,0.4439824336111108,0.2912121835028218,0.2919914797253869,153.55,-0.1,48,55.0,72.0,65.25,12.175795661886,0.2431861806826496,0.2841545589176705,0.0001310307142857,0.1071778683006846,0.4447864496020599,0.7595149528889221,0.2724502731854187,0.1492523199656918,0.312027369705657,0.4439824336111108,0.2403540164894872,0.0634532133262955,0.0,0.0,7.0,37.34123804382085,68.2969593363963,47.91180261830363,11.67293667276718,21.34974958089888,23577.602500000005,0.01,2304.0,-0.4647231720437684,0.88545602565321,0,0,0,0,1
2017,1,154.0,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,146.0,146.0,153.0,9.45163125250492,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,0,0,0,0,0
2017,2,104.0,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,129.0,129.0,125.5,15.24248448689815,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,1,0,0,0,0
2017,3,98.0,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,110.0,110.0,100.25,12.816005617976217,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,0,1,0,0,0
2017,4,157.0,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,172.0,172.0,161.25,13.500000000000036,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,0,0,1,0,0
2017,5,44.0,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,45.0,45.0,50.5,11.676186592091316,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,0,0,0,1,0
2017,6,39.6,-1,-1,-1,0,-1,-1,-1,0.9945294759609606,0.9940300795717686,0.9943168249140591,0.000122055,0.990836657802869,0.9939720093826744,0.9943168249140591,0.0007492458571428,0.0007756727142857,0.0007044664285714,0.0007096018571428,0.0007035085714285,0.0007837492857142,0.0007044664285714,0.0047212784285714,0.0051942478571428,0.0049787085714285,0.999168342956967,0.0084598337638633,0.0052442411428571,0.0049787085714285,153.1,-0.29,49,55.0,55.0,55.4,13.235306318077292,0.8517319896494844,0.9945294759609606,0.000122055,0.375526863596716,0.0007329587346938,0.0007837492857142,0.0007035085714285,3.583739514536958e-05,0.1475350516131797,0.999168342956967,0.0047212784285714,0.3755372049915521,6.0,1.0,0.0,130.40016761533604,0.1122159822816251,22.587616401977822,41.73486749282473,0.0359149779999976,23439.61,0.0841,2401.0,-0.3546048870425359,0.9350162426854148,0,0,0,0,1
2017,1,192.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,154.0,146.0,159.5,21.992422937608765,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,0,0,0,0,0
2017,2,120.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,104.0,129.0,120.5,11.7898261225515,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,1,0,0,0,0
2017,3,83.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,98.0,110.0,100.25,12.816005617976217,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,0,1,0,0,0
2017,4,128.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,157.0,172.0,157.25,20.74246851269156,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,0,0,1,0,0
2017,5,53.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,44.0,45.0,46.75,4.193248541802974,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,0,0,0,1,0
2017,6,63.0,-1,-1,-1,1,-1,-1,-1,0.9945976029671748,0.9940243455140904,0.9944008473931464,0.0001141434285714,0.991053113954634,0.9943020192093648,0.9944139331637952,0.0007045455714285,0.000742025,0.0007070077142857,0.1401830492857143,0.0007037814285714,0.0007045522857142,0.0007070258571428,0.004697851,0.0052336297142857,0.0048921445714285,0.8597028073134431,0.0082431044285714,0.0049934284285714,0.0048790405714285,153.1,0.0,50,39.6,55.0,53.15,9.788939336482631,0.851843715090111,0.9945976029671748,0.0001141434285714,0.3755794846215036,0.0206359981632652,0.1401830492857143,0.0007037814285714,0.0527152963236432,0.1275202865753898,0.8597028073134431,0.004697851,0.3228645315459281,6.0,0.0,1.0,130.417272780296,3.1593713187959125,19.52335587469218,42.59218575450555,1.0317999081632634,23439.61,0.0,2500.0,-0.2393156642875578,0.970941817426052,0,0,0,0,1
2017,1,180.0,-1,-1,-1,1,-1,-1,-1,0.994006754172064,0.993865481702069,0.9946336271433196,0.0001114502857142,0.9709825649039744,0.994337436577964,0.9946336271433196,0.0007786335714285,0.0007611342857142,0.0007383781428571,0.1380714200223686,0.0012989554285714,0.0007616825714285,0.0007383781428571,0.0052146121428571,0.0053733841428571,0.0046279947142857,0.861817129553223,0.0277184796882637,0.0049008811428571,0.0046279947142857,152.85,-0.16,51,192.0,154.0,168.0,21.60246899469268,0.8489387059897749,0.9946336271433196,0.0001114502857142,0.3743985695759418,0.020449797452175,0.1380714200223686,0.0007383781428571,0.0518666575009041,0.1306114965855185,0.861817129553223,0.0046279947142857,0.3225431388120813,6.0,0.0,1.0,129.7602812105371,3.1257515405649574,19.9639672530965,43.29587400547853,1.042939670060928,23363.1225,0.0256,2601.0,-0.1205366802553236,0.992708874098054,0,0,0,0,0
2017,2,98.0,-1,-1,-1,1,-1,-1,-1,0.994006754172064,0.993865481702069,0.9946336271433196,0.0001114502857142,0.9709825649039744,0.994337436577964,0.9946336271433196,0.0007786335714285,0.0007611342857142,0.0007383781428571,0.1380714200223686,0.0012989554285714,0.0007616825714285,0.0007383781428571,0.0052146121428571,0.0053733841428571,0.0046279947142857,0.861817129553223,0.0277184796882637,0.0049008811428571,0.0046279947142857,152.85,-0.16,51,120.0,104.0,112.75,14.268263150549602,0.8489387059897749,0.9946336271433196,0.0001114502857142,0.3743985695759418,0.020449797452175,0.1380714200223686,0.0007383781428571,0.0518666575009041,0.1306114965855185,0.861817129553223,0.0046279947142857,0.3225431388120813,6.0,0.0,1.0,129.7602812105371,3.1257515405649574,19.9639672530965,43.29587400547853,1.042939670060928,23363.1225,0.0256,2601.0,-0.1205366802553236,0.992708874098054,1,0,0,0,0
2017,3,70.0,-1,-1,-1,1,-1,-1,-1,0.994006754172064,0.993865481702069,0.9946336271433196,0.0001114502857142,0.9709825649039744,0.994337436577964,0.9946336271433196,0.0007786335714285,0.0007611342857142,0.0007383781428571,0.1380714200223686,0.0012989554285714,0.0007616825714285,0.0007383781428571,0.0052146121428571,0.0053733841428571,0.0046279947142857,0.861817129553223,0.0277184796882637,0.0049008811428571,0.0046279947142857,152.85,-0.16,51,83.0,98.0,90.25,17.44276354251235,0.8489387059897749,0.9946336271433196,0.0001114502857142,0.3743985695759418,0.020449797452175,0.1380714200223686,0.0007383781428571,0.0518666575009041,0.1306114965855185,0.861817129553223,0.0046279947142857,0.3225431388120813,6.0,0.0,1.0,129.7602812105371,3.1257515405649574,19.9639672530965,43.29587400547853,1.042939670060928,23363.1225,0.0256,2601.0,-0.1205366802553236,0.992708874098054,0,1,0,0,0
