Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
,Monthly Average Producer Prices of Selected Vegetables in Selected Location - Rs/kg,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Items,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2015,Tissamaharama,CABBAGE,,,,,15,,,,,,,
,2015,Tissamaharama,TOMATOES,,,,,11.8,,,,,,,
,2015,Tissamaharama,LADIES FINGERS,59.5,47.5,30,15.25,,25.6,30,30,30,21,32.5,46
,2015,Tissamaharama,BRINJALS,64.75,29.5,19,13.2,19.6,20.4,19.5,17,22,22.333333333333332,45.75,55.2
,2015,Tissamaharama,CAPSICUM,227,135.5,110,68,71,68,68,68,46,46,105,165.6
,2015,Tissamaharama,PUMPKIN,22,48.25,56,36.25,,22,22,22,18,18,22.5,35.2
,2015,Tissamaharama,CUCUMBER,36.8125,31.5625,8.6,11.25,,24,24,24,12.733333333333334,14,18,28.4
,2015,Tissamaharama,BITTER GOURD,164.75,127.25,40,40.75,,43.6,59,74,74,66.66666666666667,97.25,130.4
,2015,Tissamaharama,SNAKE GOURD,41.25,47.25,48,21.1,,25,30,35,35,29,41,52
,2015,Tissamaharama,LUFFA,61.375,62.5,56,24.875,,26,29,32,32,36.666666666666664,41.75,46
,2015,Tissamaharama,LONG BEANS,69.75,44.25,41,25,,25,25.5,26,26,26,41.5,56
,2015,Tissamaharama,ASH PLANTAINS,55,55,57,57,,57,44.5,32,32,32,40.5,46
,2015,Tissamaharama,GREEN CHILLIES,358.75,164.5,121,86,64.65,65,65,65,69.66666666666667,65,435.5,587.2
,2015,Tissamaharama,LIME,70.25,32.75,22,60.75,108,108,86.5,65,83.33333333333333,194.66666666666666,298.5,168.8
,2015,Hambanthota,LADIES FINGERS,55,55,25,11.875,35,39,32.5,18.7,23.125,25,56.25,65
,2015,Hambanthota,BRINJALS,75,29.25,17.7,14.3125,17.5,18.9,14.375,22.5,25,20.875,40.5,58
,2015,Hambanthota,CAPSICUM,222.5,116.25,87.5,44.375,85,91,103.75,71,45.833333333333336,62.5,217.2222222222222,237
,2015,Hambanthota,PUMPKIN,22.5,54.375,50.5,16.5,16.5,13.7,13.5,17.5,16.25,19.875,23.125,26
,2015,Hambanthota,CUCUMBER,55,30.625,6,8.875,10.75,11.8,12.75,11,11.833333333333334,17.5,19.375,23
,2015,Hambanthota,BITTER GOURD,85,85,62.5,38.125,50,46,60,56,50,62.5,95,106.5
,2015,Hambanthota,SNAKE GOURD,55,45.625,29.15,15.9375,35,23.5,30.625,33,25,24.375,43.75,51
,2015,Hambanthota,LUFFA,62.5,62.5,33,22.8125,32.5,30.5,37.5,40.5,37.5,29.625,32.125,40
,2015,Hambanthota,LONG BEANS,68.75,47,50,32.75,47.5,40.6,46.5,40.25,44.925,34.8,59.0625,66.8
,2015,Hambanthota,ASH PLANTAINS,55,55,48,23.4375,23.75,26.5,26.25,27.5,22.5,27.5,24.375,34
,2015,Hambanthota,GREEN CHILLIES,375,195,97,55,55,131,319.375,173,95,128.75,499.375,580
,2015,Hambanthota,LIME,40.625,23.75,19.4,51.5625,135,92.5,67.5,95,106.25,187.5,247.5,150
,2015,Embilipitiya,LADIES FINGERS,91.85,88.6,30.52,21.95,46.05,63.879999999999995,50.800000000000004,30.359999999999996,44.849999999999994,47.65,70.75,86.56
,2015,Embilipitiya,BRINJALS,109.85,27.75,25.24,22.875,38.3625,31.160000000000007,30.3,32.68,49.7,34.6,67.55000000000001,92.36
,2015,Embilipitiya,PUMPKIN,54.8,103.4,64.76,35.474999999999994,27.950000000000003,24.18,32.75,33.31999999999999,39.95,40.8,49.5,51.760000000000005
,2015,Embilipitiya,CUCUMBER,,,8.4,9.200000000000001,,,,,,,,
,2015,Embilipitiya,BITTER GOURD,144,161.9,110.12,77.375,95.6,105,107.65,103.52000000000001,88.45,109.25,144.6,143.84
,2015,Embilipitiya,SNAKE GOURD,91.2,68,42.16,26.799999999999997,46.15,41.08,55.7,41.519999999999996,49.8,50.35,68.1,70.92
,2015,Embilipitiya,LUFFA,126.05,154.1,49.32,40.925,46.9,68.24000000000001,66.6,54.4,62.45,65.25,62,86.67999999999999
,2015,Embilipitiya,LONG BEANS,102.45,96.15,70.28,48.175000000000004,53.65,66.96000000000001,80.2,65.52000000000001,49.775,58.6,115,107.88
,2015,Embilipitiya,ASH PLANTAINS,96.55,85.25,65.44,48,38.9,39.64,39.8,38.839999999999996,44.949999999999996,43.7,49.95,61.720000000000006
,2015,Embilipitiya,GREEN CHILLIES,516.75,220.5,107.24,90.13333333333333,85.80000000000001,243.2,368.5,187.6,130.75,208,580.5,784.4
,2015,Embilipitiya,LIME,57.15,32.4,36.24,82.35,144.25,139.68,63.85,59.4,143.85,293.25,339,131.6
,2015,Badulla,GREEN BEANS,188.0625,211,89.52,51.35,103.65,,,,,,,
,2015,Badulla,CARROT,122,98,64.4,80.625,98.5,,,,,,,
,2015,Badulla,BEETROOT,,72.33333333333333,43.32,29.6,52.8,,,,,,,
,2015,Badulla,KNOL-KHOL,,66,,20.5,46.9,,,,,,,
,2015,Badulla,RADDISH,,18.1,10.92,6.875,14.9,,,,,,,
,2015,Badulla,CABBAGE,87.75,62.75,34.72,17.9,26.2,,,,,,,
,2015,Badulla,TOMATOES,111.75,198.65,43.84,25.150000000000002,14.3,,,,,,,
,2015,Badulla,BRINJALS,154,40.25,32.76,21.975,36.4,,,,,,,
,2015,Badulla,CAPSICUM,274.35,173.4,145.2,84.4,119.4,,,,,,,
,2015,Badulla,PUMPKIN,,87.66666666666667,67.6,27.875,,,,,,,,
,2015,Badulla,GREEN CHILLIES,480.5,192.25,76.12,70.97500000000001,66.95,,,,,,,
,2015,Welimada,GREEN BEANS,159,195.5,82.2,46.65,109,148.75,,,,115.85,161.375,194.2
,2015,Welimada,CARROT,82,84.3,63.36,78.8,104,132.65,,,,58.225,123.5,189.4
,2015,Welimada,LEEKS,196.66666666666666,157.1,102.44,84.8,139,102.6,,,,20.4,71.025,109.2
